binary,function,tokens,label
inline_asm_vuln_5_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_5_x86_O3,main,cmp_reg_imm jg_imm xor_reg_reg ret sub_reg_imm mov_reg_imm add_reg_imm mov_reg_mem mov_reg_reg call_strcpy xor_reg_reg add_reg_imm ret,0
inline_asm_vuln_5_x86_O3,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_6_x86_O0,asm_noise,push_reg mov_reg_reg mov_reg_imm add_reg_imm nop pop_reg ret,0
inline_asm_vuln_6_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_6_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_reg cmp_mem_imm jle_imm mov_reg_mem add_reg_imm mov_reg_mem mov_reg_reg call_internal mov_reg_imm leave ret,0
inline_asm_vuln_6_x86_O0,vulnerable,push_reg mov_reg_reg sub_reg_imm mov_mem_reg call_internal mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg call_strcpy nop leave ret,1
inline_asm_vuln_6_x86_O1,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_6_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_6_x86_O1,main,cmp_reg_imm jg_imm mov_reg_imm ret sub_reg_imm mov_reg_mem call_internal mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_6_x86_O1,vulnerable,push_reg sub_reg_imm mov_reg_reg call_internal mov_reg_reg mov_reg_reg call_strcpy add_reg_imm pop_reg ret,1
inline_asm_vuln_6_x86_O2,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_6_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_6_x86_O2,main,cmp_reg_imm jg_imm xor_reg_reg ret push_reg mov_reg_mem call_internal xor_reg_reg pop_reg ret,0
inline_asm_vuln_6_x86_O2,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_6_x86_O3,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_6_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_6_x86_O3,main,cmp_reg_imm jg_imm xor_reg_reg ret sub_reg_imm mov_reg_imm add_reg_imm mov_reg_mem mov_reg_reg call_strcpy xor_reg_reg add_reg_imm ret,0
inline_asm_vuln_6_x86_O3,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_7_x86_O0,asm_noise,push_reg mov_reg_reg mov_reg_imm add_reg_imm nop pop_reg ret,0
inline_asm_vuln_7_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_7_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_reg cmp_mem_imm jle_imm mov_reg_mem add_reg_imm mov_reg_mem mov_reg_reg call_internal mov_reg_imm leave ret,0
inline_asm_vuln_7_x86_O0,vulnerable,push_reg mov_reg_reg sub_reg_imm mov_mem_reg call_internal mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg call_strcpy nop leave ret,1
inline_asm_vuln_7_x86_O1,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_7_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_7_x86_O1,main,cmp_reg_imm jg_imm mov_reg_imm ret sub_reg_imm mov_reg_mem call_internal mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_7_x86_O1,vulnerable,push_reg sub_reg_imm mov_reg_reg call_internal mov_reg_reg mov_reg_reg call_strcpy add_reg_imm pop_reg ret,1
inline_asm_vuln_7_x86_O2,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_7_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_7_x86_O2,main,cmp_reg_imm jg_imm xor_reg_reg ret push_reg mov_reg_mem call_internal xor_reg_reg pop_reg ret,0
inline_asm_vuln_7_x86_O2,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_7_x86_O3,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_7_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_7_x86_O3,main,cmp_reg_imm jg_imm xor_reg_reg ret sub_reg_imm mov_reg_imm add_reg_imm mov_reg_mem mov_reg_reg call_strcpy xor_reg_reg add_reg_imm ret,0
inline_asm_vuln_7_x86_O3,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_8_x86_O0,asm_noise,push_reg mov_reg_reg mov_reg_imm add_reg_imm nop pop_reg ret,0
inline_asm_vuln_8_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_8_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_reg cmp_mem_imm jle_imm mov_reg_mem add_reg_imm mov_reg_mem mov_reg_reg call_internal mov_reg_imm leave ret,0
inline_asm_vuln_8_x86_O0,vulnerable,push_reg mov_reg_reg sub_reg_imm mov_mem_reg call_internal mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg call_strcpy nop leave ret,1
inline_asm_vuln_8_x86_O1,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_8_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_8_x86_O1,main,cmp_reg_imm jg_imm mov_reg_imm ret sub_reg_imm mov_reg_mem call_internal mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_8_x86_O1,vulnerable,push_reg sub_reg_imm mov_reg_reg call_internal mov_reg_reg mov_reg_reg call_strcpy add_reg_imm pop_reg ret,1
inline_asm_vuln_8_x86_O2,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_8_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_8_x86_O2,main,cmp_reg_imm jg_imm xor_reg_reg ret push_reg mov_reg_mem call_internal xor_reg_reg pop_reg ret,0
inline_asm_vuln_8_x86_O2,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_8_x86_O3,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_8_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_8_x86_O3,main,cmp_reg_imm jg_imm xor_reg_reg ret sub_reg_imm mov_reg_imm add_reg_imm mov_reg_mem mov_reg_reg call_strcpy xor_reg_reg add_reg_imm ret,0
inline_asm_vuln_8_x86_O3,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_9_x86_O0,asm_noise,push_reg mov_reg_reg mov_reg_imm add_reg_imm nop pop_reg ret,0
inline_asm_vuln_9_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_9_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_reg mov_mem_reg cmp_mem_imm jle_imm mov_reg_mem add_reg_imm mov_reg_mem mov_reg_reg call_internal mov_reg_imm leave ret,0
inline_asm_vuln_9_x86_O0,vulnerable,push_reg mov_reg_reg sub_reg_imm mov_mem_reg call_internal mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg call_strcpy nop leave ret,1
inline_asm_vuln_9_x86_O1,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_9_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_9_x86_O1,main,cmp_reg_imm jg_imm mov_reg_imm ret sub_reg_imm mov_reg_mem call_internal mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_9_x86_O1,vulnerable,push_reg sub_reg_imm mov_reg_reg call_internal mov_reg_reg mov_reg_reg call_strcpy add_reg_imm pop_reg ret,1
inline_asm_vuln_9_x86_O2,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_9_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_9_x86_O2,main,cmp_reg_imm jg_imm xor_reg_reg ret push_reg mov_reg_mem call_internal xor_reg_reg pop_reg ret,0
inline_asm_vuln_9_x86_O2,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
inline_asm_vuln_9_x86_O3,asm_noise,mov_reg_imm add_reg_imm ret,0
inline_asm_vuln_9_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
inline_asm_vuln_9_x86_O3,main,cmp_reg_imm jg_imm xor_reg_reg ret sub_reg_imm mov_reg_imm add_reg_imm mov_reg_mem mov_reg_reg call_strcpy xor_reg_reg add_reg_imm ret,0
inline_asm_vuln_9_x86_O3,vulnerable,sub_reg_imm mov_reg_reg mov_reg_imm add_reg_imm mov_reg_reg call_strcpy add_reg_imm ret,1
int_overflow_vuln_0_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_0_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_0_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_0_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_0_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_0_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_0_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_0_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_1_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_1_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_1_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_1_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_1_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_1_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_1_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_1_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_2_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_2_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_2_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_2_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_2_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_2_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_2_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_2_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_3_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_3_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_3_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_3_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_3_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_3_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_3_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_3_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_4_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_4_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_4_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_4_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_4_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_4_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_4_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_4_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_5_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_5_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_5_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_5_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_5_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_5_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_5_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_5_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_6_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_6_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_6_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_6_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_6_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_6_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_6_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_6_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_7_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_7_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_7_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_7_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_7_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_7_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_7_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_7_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_8_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_8_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_8_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_8_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_8_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_8_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_8_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_8_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_9_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_9_x86_O0,main,push_reg mov_reg_reg sub_reg_imm mov_mem_imm mov_mem_imm mov_reg_mem imul_reg_mem mov_mem_reg mov_reg_mem lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm leave ret,0
int_overflow_vuln_9_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_9_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_overflow_vuln_9_x86_O2,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_9_x86_O2,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_overflow_vuln_9_x86_O3,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_overflow_vuln_9_x86_O3,main,sub_reg_imm mov_reg_imm lea_reg_mem xor_reg_reg call_printf xor_reg_reg add_reg_imm ret,0
int_safe_0_x86_O0,safe_mul,push_reg mov_reg_reg mov_mem_reg mov_mem_reg mov_reg_imm cdq idiv_mem cmp_mem_reg jle_imm mov_reg_imm jmp_imm mov_reg_mem imul_reg_mem pop_reg ret,0
int_safe_0_x86_O0,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_safe_0_x86_O0,main,push_reg mov_reg_reg mov_reg_imm mov_reg_imm call_internal mov_reg_reg lea_reg_mem mov_reg_reg mov_reg_reg mov_reg_imm call_printf mov_reg_imm pop_reg ret,0
int_safe_0_x86_O1,safe_mul,mov_reg_imm mov_reg_imm idiv_reg cmp_reg_reg jl_imm mov_reg_reg imul_reg_reg ret mov_reg_imm ret,0
int_safe_0_x86_O1,_start,xor_reg_reg mov_reg_reg pop_reg mov_reg_reg and_reg_imm push_reg push_reg xor_reg_reg xor_reg_reg mov_reg_imm call_indirect hlt,0
int_safe_0_x86_O1,main,sub_reg_imm mov_reg_imm lea_reg_mem mov_reg_imm call_printf mov_reg_imm add_reg_imm ret,0
int_safe_0_x86_O2,safe_mul,mov_reg_imm xor_reg_reg idiv_reg cmp_reg_reg jl_imm mov_reg_reg imul_reg_reg ret nop_mem mov_reg_imm ret,0
